Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Fountain of Endless Life,Third Moon Brewing Company,25.00,4.30,13.5%,Barleywine - English,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6256599_68353_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/fountain-of-endless-life--431938"", ""Beer Page"")",Canada,black,white,
Barrel-Aged Speedway Stout: Hammerhead Edition 2025,AleSmith Brewing Company,16.50,4.29,13.46%,Stout - Imperial / Double Coffee,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6323104_94920_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/barrel-aged-speedway-stout-hammerhead-edition-2025--431920"", ""Beer Page"")",United States,black,yellow,
"Origin of Darkness Imperial Stout with Maple Syrup, Pistachio, Vanilla and Lactose",Collective Arts Brewing,17.75,4.21,11.9%,Stout - Imperial / Double Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5609464_2dee7_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/origin-of-darkness-imperial-stout-with-maple-syrup-pistachio-vanilla-and-lactose--431928"", ""Beer Page"")",Canada,blue,white,
Origin of Darkness Bourbon Barrel Aged Old Fashioned Imperial Stout,Collective Arts Brewing,18.25,4.21,11.9%,Stout - Imperial / Double,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6093803_b05ac_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/origin-of-darkness-bourbon-barrel-aged-old-fashioned-imperial-stout--431930"", ""Beer Page"")",Canada,white,black,
Time Takes Time – Blend 4,Third Moon Brewing Company,25.00,4.18,13.5%,Strong Ale - Other,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6256596_288c3_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/time-takes-time-blend-4--431939"", ""Beer Page"")",Canada,green,white,
Origin of Darkness Maple Rum Barrel Aged Imperial Stout with Vanilla,Collective Arts Brewing,18.25,4.18,11.9%,Stout - Imperial / Double,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5609017_a14d5_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/origin-of-darkness-maple-rum-barrel-aged-imperial-stout-with-vanilla--431927"", ""Beer Page"")",Canada,blue,white,
Origin of Darkness Spanish Cedar & Bitter Orange Infused Imperial Stout,Collective Arts Brewing,17.75,4.14,10.7%,Stout - Imperial / Double,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6093799_366ee_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/origin-of-darkness-spanish-cedar-bitter-orange-infused-imperial-stout--431929"", ""Beer Page"")",Canada,black,white,
Saison Des Morts,Messorem,23.00,4.10,5.3%,Farmhouse Ale - Saison,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5641641_20e8d_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/saison-des-morts--431941"", ""Beer Page"")",Canada,green,white,
Stroopwafel Speedway Stout,AleSmith Brewing Company,9.75,4.05,12%,Stout - Imperial / Double,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-2471_86d37.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/stroopwafel-speedway-stout--431919"", ""Beer Page"")",United States,N/A,N/A,Failed to encode image
Rigor Mortis Abt,Brasserie Dieu du Ciel!,6.40,3.89,10.5%,Belgian Quadrupel,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-26391_5a31e_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/rigor-mortis-abt--431935"", ""Beer Page"")",Canada,brown,white,
Équinoxe du Printemps,Brasserie Dieu du Ciel!,6.75,3.80,9.1%,Scotch Ale / Wee Heavy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-7076_1d34d_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/equinoxe-du-printemps--431936"", ""Beer Page"")",Canada,black,white,
Kickflip (Cream Ale),Bissell Brothers Brewing Company,7.50,3.75,5.9%,Cream Ale,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-1921336_ff8db_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/kickflip-cream-ale--431918"", ""Beer Page"")",United States,black,white,
Proeflokaal Dutch Pale Ale (Kuit),Fine Balance Brewing,8.50,3.67,5.6%,Historical Beer - Kuit / Kuyt / Koyt,assets.untappd.com%2Fsite%2Fbrewery_logos%2Fbrewery-480319_69c87.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/proeflokaal-dutch-pale-ale-kuit--431926"", ""Beer Page"")",Canada,white,black,
Duché De Longueville Cidre Brut,Cidrerie Duché de Longueville,6.99,3.56,5%,Cider - Dry,beer-images.beerizer.com%2Fraw%2F26%2F43%2F431916.webp,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/duche-de-longueville-cidre-brut--431916"", ""Beer Page"")",France,N/A,N/A,API error: 500
Duché De Longueville Cidre Doux,Cidrerie Duché de Longueville,6.99,3.51,2%,Cider - Sweet,beer-images.beerizer.com%2Fraw%2F26%2F43%2F431915.webp,"=HYPERLINK(""https://beerizer.com/shop/acedrinks/duche-de-longueville-cidre-doux--431915"", ""Beer Page"")",France,N/A,N/A,API error: 500
Hop Chum,RAR Brewing,19.50,4.49,9.1%,IPA - Triple New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6325746_1008f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/hop-chum--431913"", ""Beer Page"")",United States,blue,yellow,
Oscillation B2,Brasserie du Bas-Canada,45.00,4.47,11.9%,Barleywine - English,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6059742_2d5a5_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/oscillation-b2--431910"", ""Beer Page"")",Canada,purple,white,
Amity Island Charters,RAR Brewing,19.50,4.43,9.1%,IPA - Triple New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6325748_2f5b4_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/amity-island-charters--431914"", ""Beer Page"")",United States,blue,white,
Out of Order: Gunga Galunga,RAR Brewing,9.25,4.01,5%,Sour - Smoothie / Pastry,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-68522_cfccb.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/out-of-order-gunga-galunga--431912"", ""Beer Page"")",United States,N/A,N/A,Failed to encode image
Secretos,Brasserie du Bas-Canada,8.50,3.89,5%,Lager - Vienna,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5535636_8faef_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/secretos--431911"", ""Beer Page"")",Canada,white,red,
Dips & Pieces,Vault City Brewing,11.50,4.27,13%,Stout - Imperial / Double Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6315837_2c109_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/dips-pieces--431908"", ""Beer Page"")",Scotland,red,white,
Crunch,Vault City Brewing,11.50,4.25,15%,Stout - Imperial / Double Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6148398_ff263_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/crunch--431907"", ""Beer Page"")",Scotland,black,white,
Red Berry Waffle Cone Shortcake Triple Scoop,Vault City Brewing,12.40,4.20,8.4%,Sour - Smoothie / Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6262993_3c18f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/red-berry-waffle-cone-shortcake-triple-scoop--431901"", ""Beer Page"")",Scotland,white,black,
Peach & Apricot Pastel De Nata,Vault City Brewing,8.00,4.19,4.8%,Sour - Smoothie / Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6315822_b4af9_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/peach-apricot-pastel-de-nata--431902"", ""Beer Page"")",Scotland,blue,white,
Dubai-Style Chocolate Pistachio Imperial Stout,Vault City Brewing,11.50,4.17,13%,Stout - Imperial / Double Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6280765_da8f9_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/dubai-style-chocolate-pistachio-imperial-stout--431909"", ""Beer Page"")",Scotland,brown,white,
Tropical Swirl Double Scoop,Vault City Brewing,10.00,4.16,6.3%,Sour - Smoothie / Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6262991_cb6d2_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/tropical-swirl-double-scoop--431904"", ""Beer Page"")",Scotland,blue,white,
Stoopid White Chocolate Raspberry Cherry,Vault City Brewing,11.00,4.15,6%,Sour - Smoothie / Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6342309_a337e_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/stoopid-white-chocolate-raspberry-cherry--431903"", ""Beer Page"")",Scotland,gold,red,
STUFFD - Cosmic Space Dust,Vault City Brewing,11.00,4.08,6.2%,Sour - Smoothie / Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6323463_88fe4_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/stuffd-cosmic-space-dust--431905"", ""Beer Page"")",Scotland,gold,black,
Classic Neapolitan Single Scoop,Vault City Brewing,8.00,4.00,4.1%,Sour - Smoothie / Pastry,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6262989_69a4c_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/classic-neapolitan-single-scoop--431900"", ""Beer Page"")",Scotland,blue,white,
Eazy Breezy,Vault City Brewing,8.00,3.85,5%,Sour - Fruited,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6323458_4689c_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/eazy-breezy--431906"", ""Beer Page"")",Scotland,blue,white,
Crispi CROWLER - T850,FUERST WIACEK,8.90,3.80,5%,Pilsner - Italian,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6331661_8df06_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/crispi-crowler-t850--431898"", ""Beer Page"")",Germany,red,white,
Schneider TAP5 Meine Hopfenweisse,Brooklyn Brewery/ Schneider Weisse G. Schneider & Sohn,2.39,3.78,8.2%,Wheat Beer - Hopfenweisse,beer-images.beerizer.com%2Fraw%2F70%2F15%2F158449.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/schneider-tap5-meine-hopfenweisse--158449"", ""Beer Page"")",United States,white,black,
Lucky Liver Alkoholfrei Paket 6x + Glas,FrauGruber Brewing,31.99,3.78,0.5%,Non-Alcoholic - IPA,beer-images.beerizer.com%2Fraw%2F70%2F37%2F377083.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/fraugruber-lucky-liver-alkoholfrei-paket-6x-glas--377083"", ""Beer Page"")",Germany,white,black,
The Garden Brewery/KCBC Yuzu & Coffee Sour,The Garden Brewery,5.99,3.58,5%,Sour - Other,beer-images.beerizer.com%2Fraw%2F70%2F40%2F403401.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/the-garden-brewerykcbc-yuzu-coffee-sour--403401"", ""Beer Page"")",Croatia,white,black,
Schneider LoveBeer Weissbier,Schneider Weisse G. Schneider & Sohn,2.19,3.50,4.9%,Wheat Beer - Hefeweizen,beer-images.beerizer.com%2Fraw%2F70%2F24%2F249305.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/schneider-lovebeer-weissbier--249305"", ""Beer Page"")",Germany,white,black,
Blanche à l'Abricot Weizen,Blue Coast Brewing Company,4.49,3.43,5.3%,Wheat Beer - Witbier / Blanche,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4344662_e45d6_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/blue-coast-blanche-a-labricot-weizen--411590"", ""Beer Page"")",France,blue,white,
Darkest Empty Night Cherry Wood Smoked Imperial Stout,Munich Brew Mafia,5.29,3.81,8.7%,Smoked Beer,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6170199_aa5ba_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/munich-brew-mafia-darkest-empty-night-cherry-wood-smoked-imperial-stout--431892"", ""Beer Page"")",Germany,black,white,
Teddybär Weizenbock,Munich Brew Mafia,4.19,3.59,6.7%,Bock - Weizenbock,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-6170203_a0431_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/munich-brew-mafia-teddybar-weizenbock--431895"", ""Beer Page"")",Germany,black,white,
Anniversator 25 Dunkler Doppelbock,Munich Brew Mafia,4.49,3.55,8%,Bock - Doppelbock,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-1848479_ffea0_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/munich-brew-mafia-anniversator-25-dunkler-doppelbock--431891"", ""Beer Page"")",Germany,black,white,
Sour Monster Currant Fruited Sour,Munich Brew Mafia,4.89,3.55,5%,Sour - Fruited,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-256989_d6535.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/munich-brew-mafia-sour-monster-currant-fruited-sour--431893"", ""Beer Page"")",Germany,N/A,N/A,Failed to encode image
Sour Monster Grapefruit/Passion Fruited Sour,Munich Brew Mafia,4.89,3.47,5%,Sour - Fruited,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-256989_d6535.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/munich-brew-mafia-sour-monster-grapefruitpassion-fruited-sour--431894"", ""Beer Page"")",Germany,N/A,N/A,Failed to encode image
Zötler Russ'n Halbe Biermischgetränk,Privat-Brauerei Zötler,2.39,3.26,2.6%,Shandy / Radler,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-551256_c930a_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/zotler-russn-halbe-biermischgetrank--431896"", ""Beer Page"")",Germany,blue,white,
12 (Gele band),Brouwerij De Sint-Sixtusabdij van Westvleteren,6.05,4.47,10.2%,Belgian Quadrupel,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4680_1d55d_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/12-gele-band--263104"", ""Beer Page"")",Belgium,white,black,
8 (Blauwe band ),Brouwerij De Sint-Sixtusabdij van Westvleteren,6.05,4.16,8%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F36%2F5%2F58597.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/8-blauwe-band--58597"", ""Beer Page"")",Belgium,dark,white,
Deerhunter  Russian Imperial Stout,Brouwerij Frontaal,4.65,4.12,13.5%,Stout - Russian Imperial,beer-images.beerizer.com%2Fraw%2F36%2F10%2F109701.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/deerhunter-russian-imperial-stout--109701"", ""Beer Page"")",Netherlands,black,white,
Blond (Groene label),Brouwerij De Sint-Sixtusabdij van Westvleteren,6.05,3.99,5.8%,Belgian Blonde,beer-images.beerizer.com%2Fraw%2F36%2F5%2F58598.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/blond-groene-label--58598"", ""Beer Page"")",Belgium,white,black,
Triple Juice Punch Imperial New England IPA,Brouwerij Frontaal,7.25,3.98,9.5%,IPA - Triple New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5161787_b3edf_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/triple-juice-punch-imperial-new-england-ipa--402891"", ""Beer Page"")",Netherlands,black,white,
Paix Dieu Triple,Brasserie Caulier,8.95,3.77,10%,Belgian Tripel,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-61070_e1124_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/paix-dieu-triple--232139"", ""Beer Page"")",Belgium,black,white,
Juice Punch New England IPA,Brouwerij Frontaal,4.10,3.67,5.8%,IPA - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4330482_a4983_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/juice-punch-new-england-ipa--280418"", ""Beer Page"")",Netherlands,yellow,black,
Hefe-Weissbier,Paulaner Brauerei,2.25,3.67,5.5%,Wheat Beer - Hefeweizen,beer-images.beerizer.com%2Fraw%2F36%2F6%2F62266.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/hefe-weissbier--62266"", ""Beer Page"")",Germany,red,yellow,
Duchesse De Bourgogne Vlaams Bruin,Brouwerij Verhaeghe,2.50,3.65,6.2%,Sour - Flanders Red Ale,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57653.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/duchesse-de-bourgogne-vlaams-bruin--57653"", ""Beer Page"")",Belgium,black,white,
OMER. Traditional  Blond,Omer Vander Ghinste,2.70,3.60,8%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57664.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/omer-traditional-blond--57664"", ""Beer Page"")",Belgium,white,black,
